auction_id,round,bidder,frn,region,market_number,market_name,assignment_category,assignment_category_name,winnings,option,assignment_round_bid,random_number,clock_payment
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,B5,0,5591888,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,B4,0,10001917,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,B3,0,3097004,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,B2,0,936949,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,B1,0,14864592,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,A5,0,13117958,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,A4,0,2634108,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,A3,0,6178053,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,A2,0,3092807,2862970
107,36,United States Cellular Corporation,0004372322,REAG 2,PEA240;PEA291,"Charlottesville, VA;Rockingham, NC",ABC,Assignment,1,A1,0,16161697,2862970
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,C2.C3.C4,5000010,8487404,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,C1.C2.C3,10010,16735945,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,B5.C1.C2,5010,7958293,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,B4.B5.C1,0,10506715,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,B3.B4.B5,0,14749363,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,B2.B3.B4,0,16605470,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,B1.B2.B3,0,14973285,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,A5.B1.B2,0,7081987,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,A4.A5.B1,0,432539,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,A3.A4.A5,0,3906370,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,A2.A3.A4,0,9018234,2216370
107,36,United States Cellular Corporation,0004372322,REAG 3,PEA406,"Anamosa, IA",ABC,Assignment,3,A1.A2.A3,0,11085208,2216370
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,C3.C4,0,14198954,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,C2.C3,0,6785090,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,C1.C2,3230,4089859,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,B5.C1,6470,9129509,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,B4.B5,3230,5298324,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,B3.B4,0,3502623,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,B2.B3,0,379738,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,B1.B2,0,9400292,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,A5.B1,0,7312736,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,A4.A5,0,8517642,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,A3.A4,0,1078732,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,A2.A3,0,2850642,7724908
107,36,"Widespread Wireless, LLC",0029994001,REAG 4,PEA112,"Bowling Green, KY",ABC,Assignment,2,A1.A2,0,6626657,7724908
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,C1.C2.C3.C4,41010,279837,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,B5.C1.C2.C3,287100,12441449,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,B4.B5.C1.C2,615210,12471977,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,B3.B4.B5.C1,615210,1531206,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,B2.B3.B4.B5,779270,8772344,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,B1.B2.B3.B4,820280,9293190,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,A5.B1.B2.B3,820280,5744426,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,A4.A5.B1.B2,820280,6488285,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,A3.A4.A5.B1,738250,10857397,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,A2.A3.A4.A5,697240,14241517,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,4,A1.A2.A3.A4,0,7430855,13344000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,C1.C2.C3.C4,15890,2322238,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,B5.C1.C2.C3,111200,6907616,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,B4.B5.C1.C2,238300,5174630,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,B3.B4.B5.C1,238300,11804167,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,B2.B3.B4.B5,301840,1337430,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,B1.B2.B3.B4,317730,4901142,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,A5.B1.B2.B3,317730,6570284,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,A4.A5.B1.B2,317730,14981146,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,A3.A4.A5.B1,285960,1366358,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,A2.A3.A4.A5,270070,9515299,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,4,A1.A2.A3.A4,0,2008344,5672000
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,C1.C2.C3.C4,57010,7468082,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,B5.C1.C2.C3,399080,6242908,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,B4.B5.C1.C2,855160,8145339,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,B3.B4.B5.C1,855160,8992503,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,B2.B3.B4.B5,1083210,10345616,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,B1.B2.B3.B4,1140220,7181230,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,A5.B1.B2.B3,1140220,11343660,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,A4.A5.B1.B2,1140220,3069955,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,A3.A4.A5.B1,1026200,4929802,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,A2.A3.A4.A5,969190,596672,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,4,A1.A2.A3.A4,0,14711687,34703012
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,C1.C2.C3.C4,36380,11591141,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,B5.C1.C2.C3,254660,8364729,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,B4.B5.C1.C2,545690,8124633,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,B3.B4.B5.C1,545690,8967699,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,B2.B3.B4.B5,691210,616426,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,B1.B2.B3.B4,727590,11451623,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,A5.B1.B2.B3,727590,12039030,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,A4.A5.B1.B2,727590,14075500,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,A3.A4.A5.B1,654830,10252752,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,A2.A3.A4.A5,618450,12616173,30112080
107,35,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,4,A1.A2.A3.A4,0,7117747,30112080
107,35,Cellco Partnership,0003290673,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,10,A5.B1.B2.B3.B4.B5.C1.C2.C3.C4,0,2978231,33360000
107,35,Cellco Partnership,0003290673,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,10,A4.A5.B1.B2.B3.B4.B5.C1.C2.C3,0,14180136,33360000
107,35,Cellco Partnership,0003290673,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,10,A3.A4.A5.B1.B2.B3.B4.B5.C1.C2,0,15484805,33360000
107,35,Cellco Partnership,0003290673,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,10,A2.A3.A4.A5.B1.B2.B3.B4.B5.C1,0,11727490,33360000
107,35,Cellco Partnership,0003290673,REAG 2,PEA105,"Augusta, GA",ABC,Assignment,10,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,57219230,6855902,33360000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,14832271,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,13551377,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,100500,245489,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,100500,9387389,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,100500,15138845,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,100500,16629776,11344000
107,35,Cellco Partnership,0003290673,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,50000000,6987866,11344000
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,B1.B2.B3.B4.B5.C1.C2.C3.C4,0,14909775,78081777
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,A5.B1.B2.B3.B4.B5.C1.C2.C3,0,3108270,78081777
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,A4.A5.B1.B2.B3.B4.B5.C1.C2,0,2031930,78081777
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,A3.A4.A5.B1.B2.B3.B4.B5.C1,567660,9160570,78081777
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,A2.A3.A4.A5.B1.B2.B3.B4.B5,567660,349534,78081777
107,35,Cellco Partnership,0003290673,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,9,A1.A2.A3.A4.A5.B1.B2.B3.B4,57497010,4637503,78081777
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,12719509,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,12969216,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,761180,13896636,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,761180,10483955,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,761180,831443,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,761180,10862560,60224160
107,35,Cellco Partnership,0003290673,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,77098590,13183189,60224160
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,C4,0,3269085,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,C3,0,4579823,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,C2,0,7405476,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,C1,0,11979273,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,B5,0,14709733,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,B4,0,9528242,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,B3,0,12484531,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,B2,0,12966722,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,B1,0,14407149,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,A5,0,2243990,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,A4,0,1391026,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,A3,0,10685486,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,A2,0,11075649,8675753
107,35,"East Kentucky Network, LLC",0001786607,REAG 4,PEA096,"Richmond, KY",ABC,Assignment,1,A1,0,3723610,8675753
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C4,0,3816034,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C3,0,8616888,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C2,0,3708070,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C1,0,6250745,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B5,0,3675424,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B4,0,7049082,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B3,0,2916772,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B2,0,5532395,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B1,0,277517,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A5,0,13355449,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A4,0,1370625,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A3,0,6388272,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A2,0,5791033,7528020
107,35,"Nex-Tech Wireless, L.L.C.",0012144150,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A1,0,1832947,7528020
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,C3.C4,250,14046132,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,C2.C3,500,8905030,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,C1.C2,0,3607740,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,B5.C1,0,13144199,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,B4.B5,0,9085660,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,B3.B4,0,9336550,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,B2.B3,0,12168868,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,B1.B2,0,2868492,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,A5.B1,0,5515664,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,A4.A5,0,15612955,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,A3.A4,0,5330407,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,A2.A3,0,8902463,2836000
107,35,"Nsight Spectrum, LLC",0020519138,REAG 3,PEA254,"Merrill, WI",ABC,Assignment,2,A1.A2,0,4940743,2836000
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C4,5000010,9877830,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C3,1500010,7449467,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C2,0,11794703,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,C1,0,6064570,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B5,0,15987214,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B4,0,5408987,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B3,0,1336444,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B2,0,5262432,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,B1,0,11857876,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A5,0,2716637,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A4,0,12696618,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A3,0,9899724,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A2,0,10131841,7528020
107,35,United States Cellular Corporation,0004372322,REAG 5,PEA251;PEA277;PEA368,"Salina, KS;Hutchinson, KS;Concordia, KS",ABC,Assignment,1,A1,0,13965494,7528020
107,34,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA215;PEA233;PEA266,"Hickory, NC;Shelby, NC;Lenoir, NC",ABC,Assignment,4,C1.C2.C3.C4,49330,13497998,29717560
107,34,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA215;PEA233;PEA266,"Hickory, NC;Shelby, NC;Lenoir, NC",ABC,Assignment,4,B5.C1.C2.C3,345340,11991981,29717560
107,34,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA215;PEA233;PEA266,"Hickory, NC;Shelby, NC;Lenoir, NC",ABC,Assignment,4,B4.B5.C1.C2,740010,13717367,29717560
107,34,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA215;PEA233;PEA266,"Hickory, NC;Shelby, NC;Lenoir, NC",ABC,Assignment,4,B3.B4.B5.C1,740010,10063801,29717560
107,34,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA215;PEA233;PEA266,"Hickory, NC;Shelby, NC;Lenoir, NC",ABC,Assignment,4,B2.B3.B4.B5,937340,12016187,29717560
